0.00000; 0.00000
0.67954; 0.12308
1.60618; 0.36923
2.65637; 0.58462
4.04633; 0.83077
5.25097; 0.98462
6.17761; 1.04615
7.16602; 1.13846
8.40154; 1.13846
9.82239; 1.09692
10.59459; 1.04538
11.49035; 0.97308
12.47876; 0.86154
13.49807; 0.70769
14.64093; 0.49231
15.38224; 0.33846
16.06178; 0.18462
16.64865; 0.00000
