0.00000; 0.00000
0.44194; 0.05195
1.29983; 0.07792
2.02773; 0.15584
3.01560; 0.20779
3.84749; 0.20779
4.93934; 0.23377
6.57712; 0.18182
7.53899; 0.10390
8.68284; 0.00000
9.72270; -0.10390
10.58059; -0.20779
11.49047; -0.3169
12.40035; -0.49351
13.23224; -0.62338
14.06412; -0.80519
14.84402; -1.03896
15.83189; -1.37662
16.35182; -1.61039
