0.00000; 1.00000
0.72100; 1.81250
1.37931; 2.50000
2.16301; 3.12500
3.04075; 3.81250
3.85580; 4.37500
4.67085; 4.78125
5.54859; 5.03125
6.26959; 5.12500
6.80251; 5.09375
7.33542; 4.96875
7.83699; 4.78125
8.27586; 4.50000
8.62069; 4.18750
8.90282; 3.93750
9.12226; 3.62500
9.37304; 3.34375
9.65517; 2.78125
9.93730; 2.21875
10.12539; 1.62500
10.34483; 1.06250
10.68966; 0.03125
